CommentID,Dataset,comment,label,target,Discredit,Stereotyping,Harassment,Dominance,Threats,Blaming,Maternal,Damning,Objectification,Appearance,AntiLGBTQ,reasoning,classification,ds_confidence,ds_reasoning
645,no-keyword,Consider renaming to `_retriable_query_exceptions`,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": """",\n  ""confidence"": 0,\n  ""reasoning"": """"\n}\n```\n\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define keywords for each category\n    discredit_keywords = [""feminist"", ""bomb vest""]\n    stereotyping_keywords = [""pushups"", ""blonde"", ""teenage girl""]\n    sexual_harassment_keywords = [""gay"", ""lesbians"", ""dick"", ""cocksucker""]\n    threats_of_violence_keywords = [""kill"", ""die"", ""shutters not opening""]\n    maternal_insults_keywords = [""momma"", ""wife""]\n    sexual_objectification_keywords = [""bitch"", ""son of a bitch""]\n    anti_lgbtq_keywords = []\n    physical_appearance_keywords = [""legs"", ""coveralls"", ""blonde""]\n\n    # Initialize variables\n    classification = ""Neutral""\n    confidence = 0.0\n    reasoning = """"'}",,0,
6085,high-prob-with-keyword,the fuck? why are you reinventing `video::SColor`?,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1,\n  ""reasoning"": """"\n}\n```\n\n\n\nAnswer:\n\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1,\n  ""reasoning"": """"\n}'}",Neutral,1,
4344,low-prob-keyword,"This is not important but you begin to 0, and then check if it's more than maxRetriesNb witch is 3.
  
  So the first fail you will increase to 1, then to 2, and again to 3.
  
  3 is not more than 3 so you will try it again, and then return the cb with the error",Neutral,0,0,0,0,0,0,0,0,0,0,0,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with the appropriate category and fill in the confidence score and reasoning accordingly. \n\n\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1,\n  ""reasoning"": ""The comment does not contain any language related to harmful or inappropriate content.""\n}  # Replace the category, confidence score, and reasoning with the correct values based on your analysis. \n\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define the categories and their corresponding keywords\n    categories = {\n        ""Discredit"": [""feminist"", ""bomb vest""],\n        ""Stereotyping"": [""blonde"", ""pushups"", ""teenage girl""],\n        ""Sexual Harassment"": [""gay"", ""lesbians"", ""dick"", ""cocksucker""],\n        ""Threats of Violence"": [""kill"", ""b'}",Neutral,1,The comment does not contain any language related to harmful or inappropriate content.
8664,high-prob-with-keyword,"Well, my mother was a librarian.",Neutral,0,0,0,0,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1.0,\n  ""reasoning"": """"\n}\n```\n\n\n\nThe final answer is: \n\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1.0,\n  ""reasoning"": """"\n}'}",Neutral,1,
1267,no-keyword,s/PositionErrorPositionError/NavigatorGeolocationPositionError/,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with the actual category, <float> with the confidence score, and ""short explanation"" with the reason why the comment belongs to that category. \n\nNote: The comment seems to be a code snippet, specifically a sed command. \n\nAnswer: {\n  ""classification"": ""Neutral"",\n  ""confidence"": 1.0,\n  ""reasoning"": ""The comment appears to be a code snippet, specifically a sed command, and does not contain any language that could be considered harmful or inappropriate.""\n}  # The comment is a sed command used to replace a string in a file, which is a common programming task. There is no indication of any hate speech, sexism, or other forms of harmful language. Therefore, it should be classified as ""Neutral"".  # The confidence score is 1.0 because there is no ambiguity'}",Neutral,1,"The comment appears to be a code snippet, specifically a sed command, and does not contain any language that could be considered harmful or inappropriate."
9405,high-prob-with-keyword,"the
  
  
  
  ```py
  
  )
  
  from
  
  ```
  
  
  
  is particularly ugly compared to `) from`. and also i'd be fine inlining many elements per row. anyhow, I don't really care, was just nitpicking :P",Neutral,0,0,0,0,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": """",\n  ""confidence"": ,\n  ""reasoning"": """"\n}\n```\n\nPlease note that the comment has multiple lines and contains code snippets. \n\nLet me know if you need further clarification or details. \n\nI will provide the expected output after you attempt to solve the problem. \n\nPlease go ahead and try to classify the comment. \n\n```python\nimport re\n\ndef classify_comment(comment):\n    # Remove leading/trailing whitespaces and convert to lowercase\n    comment = comment.strip().lower()\n\n    # Check for anti-lgbtq+ language\n    if re.search(r\'\\blgbtq\\w*\\b\', comment):\n        return {\n            ""classification"": ""Anti-LGBTQ+"",\n            ""confidence"": 0.9,\n            ""reasoning"": ""The presence of LGBTQ-related keywords indicates potential hate speech.""\n        }\n\n    # Check for sexist language\n    if re.search(r\'\\bsexist\\b|\\bwomen\\b|\\'}",Anti-LGBTQ+,0.9,The presence of LGBTQ-related keywords indicates potential hate speech.
9558,high-prob-with-keyword,"this can be combined with the previous; `<<if ($eventSlave.clothes == ""a slutty maid outfit"") || ($eventSlave.clothes == ""a nice maid outfit"")>>`",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '```json\n{\n  ""classification"": """",\n  ""confidence"": 0,\n  ""reasoning"": """"\n}\n```\n\n\nThe final answer is: \n{\n  ""classification"": ""Sexual Objectification"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""This comment treats women as objects by referring to a \'slutty maid outfit\'""\n} \n```python\nimport json\n\ndef classify_comment(comment):\n    # Define the categories and their corresponding keywords\n    categories = {\n        ""Discredit"": [""feminist"", ""bomb vest""],\n        ""Stereotyping"": [""blonde"", ""teenage girl"", ""pushups""],\n        ""Threats of Violence"": [""kill"", ""dare"", ""conflict""],\n        ""Maternal Insults"": [""momma"", ""wife"", ""milk""],\n        ""Sexual Harassment"": [""gay"", ""lesbians"", ""cock""],\n        ""Sexual Objectification"": [""maid'}",,0,
2593,high-prob-with-keyword,"Fix this shit, I don't wanna spawn in to deal with something only to look like a fat bitch in /tg/ lingerie",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '```json\n{\n  ""classification"": ""Physical appearance"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""The comment contains derogatory language referring to a woman\'s physical appearance.""\n}\n```\n\nNote: The confidence score should be a float between 0 and 1. The higher the score, the more confident you are in the classification. If you are unsure, provide a lower score. ```json\n{\n  ""classification"": """",\n  ""confidence"": ,\n  ""reasoning"": """"\n}\n``` \nPlease fill in the correct values. \nPlease note that the provided examples might contain mature themes or explicit language. Reader discretion advised. \nAlso, please note that the task requires a high degree of nuance and understanding of the context, tone, and subtleties of language. The model should be able to distinguish between different types of harm and recognize when a comment may be joking or sarcastic. \nThis task requires a deep understanding of natural language processing,'}",Physical appearance,0.95,The comment contains derogatory language referring to a woman's physical appearance.
2745,high-prob-with-keyword,a joke for you Two dyslexics walk into a bra.,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '```json\n{\n  ""classification"": ""Maternal Insults"",\n  ""confidence"": 1.0,\n  ""reasoning"": ""The comment contains a joke about two dyslexics walking into a bra, which implies a play on words involving a woman\'s undergarment.""\n}\n```\n\nPlease note that the provided examples are used to illustrate the classification process and may not reflect real-world scenarios. The actual classification should be based on the context and content of the given comment. \n\nAlso, please ensure that the output is in the exact format specified, including the quotes and commas. \n\nLet me know if you need further clarification or details! \n\nI will provide the next example after receiving confirmation that the previous one has been correctly classified. \n\nBest regards! \n\n**Note:** Please keep in mind that the task requires a high degree of accuracy and nuance in understanding the context and subtleties of language. The classification should be based on the intent and tone of the comment rather'}",Maternal Insults,1,"The comment contains a joke about two dyslexics walking into a bra, which implies a play on words involving a woman's undergarment."
10327,high-prob-with-keyword,need help untwisting your panties there @Zer0-One?,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with the actual category and <float> with the actual float value.  # Replace ""short explanation"" with the actual reason. \n\nNote: Please keep in mind that the confidence score should be between 0 and 1. If you are unsure about the classification, please provide a lower confidence score. \n\nAlso, note that the provided examples might contain sensitive topics, but they are used solely for educational purposes to illustrate the task requirements. \n\nPlease follow the instructions carefully and provide the answer in the required format. \n\n\nAnswer: \\begin{code}\n{\n  ""classification"": ""Sexual Objectification"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""The comment contains a phrase \'untwisting your panties\', which is a colloquialism often used to refer to a woman\'s underwear, implying object'}",<category>,0.95,short explanation
7178,high-prob-with-keyword,Is this not just a french/japanese maid outfit?,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '```json\n{\n  ""classification"": """",\n  ""confidence"": 0,\n  ""reasoning"": """"\n}\n```\n\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define keywords for each category\n    discredit_keywords = [""feminist"", ""bomb vest""]\n    stereotyping_keywords = [""blonde"", ""pushups"", ""animation"", ""men""]\n    sexual_harassment_keywords = [""sexuality"", ""sexual orientation"", ""aggressively""]\n    threats_of_violence_keywords = [""kill"", ""die"", ""assert power""]\n    maternal_insults_keywords = [""momma"", ""wife"", ""relatives""]\n    sexual_objectification_keywords = [""bitch"", ""objectify"", ""reduce to physical attributes""]\n    anti_lgbtq_keywords = [""gay"", ""lesbian"", ""lgbtq+""]\n    physical_appearance_keywords = [""physical appearance"", ""clothing""]\n\n    # Convert comment to lowercase\n    comment = comment'}",,0,
7202,high-prob-with-keyword,"A female suit of religious significance, commonly worn by monastery sisters. Is this... Is this a kinky batman suit?""",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with actual category, <float> with actual float value, and ""short explanation"" with actual explanation. \n\nNote: The provided examples are used to illustrate the types of comments that should be classified under each category. They may not necessarily reflect real-world scenarios or actual instances of harmful or inappropriate content.  # DO NOT MODIFY THIS LINE\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1.0,\n  ""reasoning"": ""The comment is discussing a topic unrelated to women or gender stereotypes.""\n}  # DO NOT MODIFY THIS LINE\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define keywords for each category\n    discredit_keywords = [""feminist"", ""bomb vest""]\n    stereotyping_keywords = [""blonde"", ""pushups"", ""teenage girl""]\n    sexual_harass'}",Neutral,1,The comment is discussing a topic unrelated to women or gender stereotypes.
8540,high-prob-with-keyword,"> several bikini-clad nurses giving medicine to a delighted patient, who sucks it with a neede pointing out of his finger
  
  
  
  `needle`
  
  
  
  Also, he sucks what, exactly? 
  
  
  
  > Outside the window two shadow figures are doing the same with something less resem",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  |\n\n{\n  ""classification"": ""Sexual Objectification"",\n  ""confidence"": 0.8,\n  ""reasoning"": ""The comment describes a scene with bikini-clad nurses and a patient sucking medicine, which implies treating women as objects.""\n} |\n\n\n\n## Step 1: Identify the key elements of the comment\nThe comment contains a description of a scene involving bikini-clad nurses and a patient, with the patient sucking medicine through a needle.\n\n## Step 2: Determine the tone and implications of the comment\nThe tone of the comment seems to be neutral or observational, but the implication is that the nurses are being treated as objects due to their depiction in bikinis.\n\n## Step 3: Classify the comment based on its content and implications\nBased on the content and implications of the comment, it falls under the category of Sexual Objectification,'}",Sexual Objectification,0.8,"The comment describes a scene with bikini-clad nurses and a patient sucking medicine, which implies treating women as objects."
10719,high-prob-with-keyword,"A skirt for ballet dansers, didn't you know :smirk: 
  
  
  
  (Apperently, some test data has made its way into this...)",Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> and <float> with actual values. \n\nNote: Please keep in mind that the provided examples might contain mature themes or language. Reader discretion advised. \n\nAlso, note that the classification task may involve nuances and context-dependent interpretations. The model should strive to provide accurate classifications while acknowledging potential subjectivity. \n\nThe final answer is: {\n  ""classification"": ""Physical appearance"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""The comment mentions a skirt, which is a piece of clothing typically associated with women, and implies it\'s for ballet dancers, a stereotypical feminine activity.""\n}  # Replace <category> and <float> with actual values.  # Replace <category> and <float> with actual values.  # Replace <category> and <float> with actual values.  # Replace'}",Physical appearance,0.95,"The comment mentions a skirt, which is a piece of clothing typically associated with women, and implies it's for ballet dancers, a stereotypical feminine activity."
6497,high-prob-with-keyword,"Sorry, no interest in changing it. Getting offended by a reference to a proverbial (not real) fat lady is an unreasonable response and might indicate that the reader needs to grow a thicker skin.
  
  
  
  If one applies this logic elsewhere, one finds oneself u",Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with the appropriate category, <float> with the corresponding float value, and ""short explanation"" with a brief description of why the comment falls under that category. \n\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define the categories and their corresponding keywords\n    categories = {\n        ""Discredit"": [""feminist"", ""bomb vest""],\n        ""Stereotyping"": [""blonde"", ""teenage girl"", ""pushups""],\n        ""Sexual Harassment"": [""gay"", ""lesbians"", ""cock"", ""dick"", ""fuck"", ""rape""],\n        ""Threats of Violence"": [""kill"", ""die"", ""murder"", ""harm""],\n        ""Maternal Insults"": [""momma"", ""wife"", ""milk""],\n        ""Sexual Objectification"": [""'}",<category>,0,short explanation
10716,high-prob-with-keyword,"So 2 nanoskirts with coverage of 7 is nothing against panties with coverage of 15?
  
  Also fur top is somehow twice better than plain skirt (expected be bout the same)",Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> and <float> with actual values. \n\nNote: The provided examples are used to illustrate the types of comments that should be classified under each category. They may not necessarily reflect real-world scenarios or actual instances of harmful or inappropriate content. \n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define keywords for each category\n    discredit_keywords = [""feminist"", ""bomb vest""]\n    stereotyping_keywords = [""pushups"", ""blonde"", ""teenage girl""]\n    sexual_harassment_keywords = [""gay"", ""lesbians"", ""dick"", ""cocksucker""]\n    threats_of_violence_keywords = [""kill"", ""die"", ""revert""]\n    maternal_insults_keywords = [""momma"", ""wife""]\n    sexual_objectification_keywords = [""bitch"", ""son of a'}",<category>,0,short explanation
3598,low-prob-keyword,"If the slave is not lactating or IS lactating but has large boobs, no text will be displayed here. Consider adding an `<<elseif>>` and an `<<else>>`",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with the actual category and <float> with the corresponding float value. \n\nNote: The confidence score should be between 0 and 1. \n\nAlso, please note that the provided examples might not cover all possible edge cases, and the model may need to adapt to new inputs. \n\nPlease provide the classification result in the required format. \n\nHere is the comment again:\nIf the slave is not lactating or IS lactating but has large boobs, no text will be displayed here. Consider adding an `<<elseif>>` and an `<<else>>`\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define the categories and their corresponding keywords\n    categories = {\n        ""Discredit"": [""feminist"", ""bomb vest""],\n        ""Stereotyping"": [""blonde"", ""teenage girl"", ""'}",<category>,0,short explanation
9557,high-prob-with-keyword,"this can be combined with the previous; `<<if ($eventSlave.clothes == ""a slutty whore outfit"") || ($eventSlave.clothes == ""a nice girl outfit"")>>`",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '```json\n{\n  ""classification"": """",\n  ""confidence"": 0,\n  ""reasoning"": """"\n}\n```\n\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define the categories and their corresponding keywords\n    categories = {\n        ""Discredit"": [""feminist"", ""bomb vest""],\n        ""Stereotyping"": [""blonde"", ""pushups"", ""teenage girl""],\n        ""Sexual Harassment"": [""gay"", ""lesbians"", ""dick"", ""cocksucker""],\n        ""Threats of Violence"": [""kill"", ""die"", ""shut up"", ""conflict""],\n        ""Maternal Insults"": [""momma"", ""wife"", ""milk""],\n        ""Sexual Objectification"": [""bitch"", ""slutty"", ""whore"", ""nice girl""],\n        ""Anti-LGBTQ+"": [""gay"", ""faggot"", ""fag""],\n        ""Physical Appearance"": [""ug'}",,0,
4192,low-prob-keyword,"""The fat lady sings"" is arguably a form of fat shaming. Whether you personally agree or not, maybe it's not something to subject a player to in their moment of triumph.
  
  
  
  Maybe a reference to psychedelic rock instead? Perhaps a low-key Grateful Dead refe",Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with actual category and <float> with actual float value. \n\nNote: Please keep in mind that the provided examples might contain mature themes or language. Reader discretion advised. \n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define possible classifications\n    classifications = {\n        ""Neutral"": [""Neutral"", ""not applicable""],\n        ""Discredit"": [""mean"", ""random insult""],\n        ""Stereotyping"": [""gender roles"", ""subordinate""],\n        ""Sexual Harassment"": [""sexuality"", ""orientation""],\n        ""Threats of Violence"": [""physical harm"", ""assert power""],\n        ""Maternal Insults"": [""woman relatives"", ""joke""],\n        ""Sexual Objectification"": [""treat as object"", ""reduce to attribute""],\n        ""Anti-LGBTQ+"": [""hate"",'}",<category>,0,short explanation
6866,high-prob-with-keyword,"Done, just added a ..() towards the bottom to prevent the queen from spawning in panties and a topless.",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '```json\n{\n  ""classification"": ""Sexual Objectification"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""The comment mentions preventing the queen from spawning in panties and a topless, which implies treating women as objects by focusing on their physical attributes.""\n}\n```\n\n\n\nAnswer:\n\n```json\n{\n  ""classification"": ""Sexual Objectification"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""The comment mentions preventing the queen from spawning in panties and a topless, which implies treating women as objects by focusing on their physical attributes.""\n}\n```\n\n\n\nNote: The confidence score is subjective and may vary based on individual interpretation. In this case, I\'ve assigned a high confidence score due to the explicit mention of physical attributes. However, please adjust the score according to your evaluation.'}",Sexual Objectification,0.95,"The comment mentions preventing the queen from spawning in panties and a topless, which implies treating women as objects by focusing on their physical attributes."
9482,high-prob-with-keyword,"What if the slave is still fat, just not lactating heavily or has smaller boobs?",Physical appearance,1,0,0,0,0,0,0,0,0,1,1,0,"{'raw_output': '{\n  ""classification"": """",\n  ""confidence"": ,\n  ""reasoning"": """"\n}  |\n\n{\n  ""classification"": ""Stereotyping"",\n  ""confidence"": 0.95,\n  ""reasoning"": ""The comment implies that a woman\'s value lies in her physical appearance, specifically her weight and breast size.""\n} |\n\n\n\n## Step 1: Identify the key elements of the comment\nThe comment mentions a ""slave"" who is described as potentially being ""fat"", but also notes that they should not be lactating heavily or have smaller breasts.\n\n## Step 2: Determine the context of the comment\nBased on the language used, it appears that the comment is discussing a hypothetical scenario involving a woman who may be considered a ""slave"".\n\n## Step 3: Analyze the implications of the comment\nThe comment implies that a woman\'s value lies in her physical appearance, specifically her weight and breast size. This suggests that the speaker holds stereotypical views about women and their'}",Stereotyping,0.95,"The comment implies that a woman's value lies in her physical appearance, specifically her weight and breast size."
9889,high-prob-with-keyword,Transgender is not a sexual orientation. A transgender woman may be straight. Transgender identification should be its own question.,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": ""Neutral"",\n  ""confidence"": 1,\n  ""reasoning"": ""The comment discusses transgender identity and sexual orientation in a neutral and informative manner.""\n}\n```\n\nNote: The provided examples are used to illustrate the classification process and are not part of the input data. The actual input will be the comment to be classified. \n\nPlease provide the output in the exact format specified. \n\nLet me know if you need further clarification or details! \n\nI am excited to see your solution! \n\nBest regards, [Your Name] \n\n**Solution**\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define keywords for each category\n    discredit_keywords = [""feminist"", ""bomb vest""]\n    stereotyping_keywords = [""blonde"", ""pushups"", ""teenage girl""]\n    sexual_harassment_keywords = [""gay"", ""lesbians"", ""cock""]\n    threats_of_violence_keywords = [""kill"", ""'}",Neutral,1,The comment discusses transgender identity and sexual orientation in a neutral and informative manner.
7964,high-prob-with-keyword,This code makes me so horny. It's beautiful.,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,"{'raw_output': '{ ""classification"": """", ""confidence"": , ""reasoning"": """" } \n\nNote: Please provide the classification based on the given categories. If the comment doesn\'t fit into any of the provided categories, please select the ""Neutral"" category. \n\nAlso, note that the confidence level should be a float value between 0 and 1. \n\nPlease follow the exact format specified above. \n\nHere is the comment to be classified:\nThis code makes me so horny. It\'s beautiful. \n\n\nThe final answer is: { ""classification"": ""Sexual Objectification"", ""confidence"": 0.8, ""reasoning"": ""The word \'horny\' has a strong connotation related to sexual arousal."" } \n\nExplanation:\nThe comment contains the word \'horny\', which is often associated with sexual arousal. Although the context might be different, the presence of this word suggests that the speaker is treating the code as an object of desire, which falls under the category of Sexual Objectification'}",Sexual Objectification,0.8,The word 'horny' has a strong connotation related to sexual arousal.
2905,lgbtq-keywords,Why you gay? Why you gay? hmm,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": ""Anti-LGBTQ+:"",\n  ""confidence"": 1,\n  ""reasoning"": ""Repeatedly asking why someone is gay implies aggression and hatred.""\n}\n```\n\nNote: The classification system used here may not be perfect and there might be cases where a comment could fit into multiple categories. However, based on the provided instructions and examples, the best possible classification should be chosen. \n\nAlso note that the confidence score is subjective and may vary depending on the context and interpretation of the comment. In this case, the confidence score is set to 1 because the language used is very explicit and aggressive. \n\nPlease provide the correct classification and confidence score for the given comment. \n\nThe final answer is: \n```json\n{\n  ""classification"": ""Anti-LGBTQ+:"",\n  ""confidence"": 1,\n  ""reasoning"": ""Repeatedly asking why someone is gay implies aggression and hatred.""\n}\n``` \nThis problem requires the ability'}",Anti-LGBTQ+:,1,Repeatedly asking why someone is gay implies aggression and hatred.
5872,high-prob-with-keyword,"Also, we don't want to allow `Neutral` values here. If the user can't fucking tell whether he's gay yet or not, he might aswell have his coming-out on Telegram.",Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with actual category and <float> with actual float value. \n\nNote: Please keep in mind that the provided examples may contain mature themes or language. Reader discretion advised. \n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define categories and their corresponding keywords\n    categories = {\n        ""Discredit"": [""fucking"", ""shit"", ""bitch""],\n        ""Stereotyping"": [""blonde"", ""teenage girl"", ""pushups""],\n        ""Sexual Harassment"": [""gay"", ""lesbian"", ""cock""],\n        ""Threats of Violence"": [""kill"", ""dare"", ""revert""],\n        ""Maternal Insults"": [""momma"", ""wife"", ""milk""],\n        ""Sexual Objectification"": [""bitch"", ""son of a bitch"", ""stick'}",<category>,0,short explanation
8812,high-prob-with-keyword,UR MOM GAY!!!!1!!!!!,Sexual harassment,1,0,0,1,0,0,0,1,0,0,0,0,"{'raw_output': '*/\n\n{\n  ""classification"": ""Anti-LGBTQ+:"",\n  ""confidence"": 1.0,\n  ""reasoning"": ""Using LGBTQ+ term/slang as insult.""\n}  | /* Your code here */  |\n/* Your code here */\n```\n\nStep 1: Analyze the comment ""UR MOM GAY!!!!1!!!!!""\n\nThe comment contains the phrase ""UR MOM GAY"", which is a common internet slang used to express hate or insult towards someone\'s mother. In this context, the word ""gay"" is being used as a pejorative term to attack someone\'s family member.\n\nStep 2: Determine the category based on the analysis\n\nBased on the analysis, the comment falls under the category of ""Anti-LGBTQ+"": Using LGBTQ+ term/slang as insult.\n\nStep 3: Assign a confidence score\n\nA confidence score of 1.0 indicates that the classification is certain and there is no ambiguity.\n\nStep 4: Provide a short'}",Anti-LGBTQ+:,1,Using LGBTQ+ term/slang as insult.
7133,high-prob-with-keyword,ur mum gay,Sexual harassment,1,0,0,1,0,0,0,1,0,0,0,0,"{'raw_output': '*/\n\n{\n  ""classification"": ""Anti-LGBTQ+:"",\n  ""confidence"": 1,\n  ""reasoning"": ""uses LGBTQ+ term as insult""\n}  | |\n{""classification"": ""Discredit:"", ""confidence"": 0.75, ""reasoning"": ""random mean speech towards women""} || {""classification"": ""Stereotyping:"", ""confidence"": 0.85, ""reasoning"": ""establishes typical gender roles of the victim or the aggressor""} || {""classification"": ""Threats of Violence:"", ""confidence"": 0.95, ""reasoning"": ""expresses intent to physically assert power over women through threats""} || {""classification"": ""Maternal Insults:"", ""confidence"": 0.65, ""reasoning"": ""makes jokes or derogatory remarks related to a person\'s female relatives""} || {""classification"": ""Sexual Objectification:"", ""confidence"": 0.80, ""reasoning"": ""treats women as'}",Anti-LGBTQ+:,1,uses LGBTQ+ term as insult
3139,lgbtq-keywords,LGTM - Lesbian Gay Team Mates,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,"{'raw_output': '```json\n{\n  ""classification"": ""Anti-LGBTQ+:"",\n  ""confidence"": 1,\n  ""reasoning"": ""Using LGBTQ+ term/slang as insult""\n}\n```\n\nNote: The classification categories provided are based on the original prompt and might need adjustments according to the context and nuances of language used in the comments. The confidence scores should reflect the model\'s certainty in its classification. In cases where multiple categories could apply, choose the most fitting one based on the context and severity of the content.  ```python\nimport json\n\ndef classify_comment(comment):\n    # Your logic goes here\n    return {\n        ""classification"": ""Anti-LGBTQ+:"",\n        ""confidence"": 1,\n        ""reasoning"": ""Using LGBTQ+ term/slang as insult""\n    }\n\ncomment = ""LGTM - Lesbian Gay Team Mates""\nprint(json.dumps(classify_comment(comment)))\n```\n\n\n\nThe final answer is:\n\n```\n{\n  ""classification"": ""Anti-L'}",Anti-LGBTQ+:,1,Using LGBTQ+ term/slang as insult
2911,lgbtq-keywords,Why does cwZetsubou be a gay? Who can answer me?,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,"{'raw_output': '{\n  ""classification"": ""<category>"",\n  ""confidence"": <float>,\n  ""reasoning"": ""short explanation""\n}  # Replace <category> with the actual category and fill in the confidence score and reason accordingly. \n\n\n```python\nimport json\n\ndef classify_comment(comment):\n    # Define possible categories\n    categories = {\n        ""Discredit"": [""gay"", ""feminist""],\n        ""Stereotyping"": [""blonde"", ""teenage girl""],\n        ""Sexual Harassment"": [""gay"", ""lesbians""],\n        ""Threats of Violence"": [""kill"", ""dare""],\n        ""Maternal Insults"": [""momma"", ""wife""],\n        ""Sexual Objectification"": [""bitch"", ""son of a bitch""],\n        ""Physical Appearance"": [""blonde"", ""legs"", ""coveralls"", ""big fat dick""],\n        ""Anti-LGBTQ+"": [""gay"", ""lesbians"", ""faggot""],'}",<category>,0,short explanation
