CommentID,Dataset,comment,label,target,Discredit,Stereotyping,Harassment,Dominance,Threats,Blaming,Maternal,Damning,Objectification,Appearance,AntiLGBTQ,classification,ds_confidence,ds_reasoning
5900,high-prob-with-keyword,FUCK YOUR CUNT YOU SHIT EATING CUNT TILL YOU ARE A MASS EATING SHIT CUNT EAT PENISES IN YOUR FUCK FACE AND SHIT OUT ABORTIONS TO FUCK UP SHIT IN YOUR ASS YOU COCK FUCK SHIT MONKEY FROM THE DEPTHS OF SHIT Generally people use   just to be safe,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual Harassment,0.95,The comment contains explicit and aggressive references to someone's sexuality and body parts in a highly offensive and inappropriate manner.
7484,high-prob-with-keyword,Serialize that bitch carole baskin,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual objectification,0.85,"The term 'bitch' is used to refer to Carole Baskin in a derogatory manner, reducing her to an object rather than acknowledging her as a person."
10928,high-prob-with-keyword,You derp up our hoe change here,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual objectification,0.85,"The term 'hoe' is often used to refer to women in a derogatory manner, reducing them to their perceived promiscuity or treating them as objects rather than individuals."
4829,low-prob-keyword,In programing there is the concept of boobs Boobs is when you have many nested ifs that can be unnested by reversing the logic Unlike real boobs programming boobs are hard to read and look at and should be restricted and eliminated by reversing the,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual Objectification,0.95,"The comment uses the term 'boobs' in a metaphorical context within programming, which inherently objectifies women by reducing a part of their anatomy to a metaphor for code complexity. This usage treats women as objects rather than respecting their humanity."
2539,high-prob-with-keyword,Hey cunt Update your fucking fork you idiot,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Discredit,0.85,"The comment contains offensive language directed at someone ('cunt', 'idiot') but does not specifically target women based on gender, nor does it involve threats, stereotypes, or other categorized forms of harm. It fits the category of discrediting by using mean-spirited language."
2583,high-prob-with-keyword,FUCK IS THAT U PUSSY U RUINED THE WHOLE BOT BY ADDING THAT SHITTY ASS DUALHOOK,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual objectification,0.85,"The term 'pussy' is used in a derogatory manner, reducing someone to a sexualized body part rather than addressing them respectfully."
8916,high-prob-with-keyword,Reformulate this sound like a baby choking on her mothers titty,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Maternal Insults,0.85,"The comment includes a reference to a mother in a derogatory context, specifically mentioning 'her mothers titty,' which aligns with the category of maternal insults."
9917,high-prob-with-keyword,yo bitches  cc nickbalestra chriscartlidge tpgmartin,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual objectification,0.85,"The term 'bitches' is often used to refer to women in a demeaning or objectifying manner, reducing them to their perceived inferior status rather than addressing them respectfully."
9011,high-prob-with-keyword,Pluralize this bitch 1 comments is not correct httpsapidockcomrailsActionViewHelpersTextHelperpluralize,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Sexual objectification,0.85,"The term 'bitch' is used in a demeaning manner, reducing the subject to an object rather than addressing them respectfully."
6266,high-prob-with-keyword,Loving is easy bitch has me fucked up,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Discredit,0.85,"The comment includes the term 'bitch', which is a derogatory term often used randomly towards women without a specific intention beyond insult or discrediting."
2579,high-prob-with-keyword,fuck my life cunt,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,Discredit,0.85,"The comment contains offensive language directed generally towards women ('cunt'), which fits the category of discrediting women through mean speech without a specific intention."
2737,high-prob-with-keyword,Add inquisition Burn the witch But she is so cute Okay then but after  burn the witch,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Stereotyping,0.85,"The comment reinforces the stereotype of women being labeled as witches, which historically has been used to subordinate and persecute women."
10371,high-prob-with-keyword,the grammar on this is a bit funny  maybe That every woman has the ability to code,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,0.95,The comment discusses grammar and suggests a rephrasing regarding women's abilities. It does not contain harmful or inappropriate content fitting any of the defined categories.
2193,high-prob-with-keyword,Unit player numbers not appearing while moving units they work for soccer moms but not for any other unit,Stereotyping,1,0,1,0,0,0,0,1,0,0,0,0,Neutral,0.95,"The comment discusses technical issues with unit player numbers in a game and mentions 'soccer moms' in a neutral context, without any harmful or inappropriate language targeting women or any other group."
6934,high-prob-with-keyword,suggestion  The young woman goes from calculating to gregarious in the blink of an eye as your attention shifts to her She is pleasant and approachable and very articulate but from your brief glimpse beforehand you have no doubt shes cut from,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,0.95,"The comment describes a young woman's behavior and demeanor in a neutral and observational tone, without any harmful or inappropriate content."
10736,high-prob-with-keyword,can a lady get a computergun screenshot,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,0.95,"The comment does not contain any harmful or inappropriate content. It appears to be a casual statement requesting a screenshot involving emojis, without targeting or demeaning anyone."
9560,high-prob-with-keyword,On this Ive found that people are ignorant illinformed or against diversity So often I encounter theres nothing we can do its not worth the effort women just dont want to work with computers or women will end up having babies so not wor,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Stereotyping,0.95,The comment reinforces stereotypical views by suggesting that women inherently do not want to work with computers and implies that their potential contributions are diminished due to the expectation that they will have children.
2519,high-prob-with-keyword,I bet Karens clients will get a kick out of these Adding left and right arrow to mean the same as enter and space would make the interface work like Tar Heel Reader,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,0.95,"The comment discusses adding functionality to an interface and mentions Karen's clients, but there is no indication of harmful or inappropriate content based on the provided categories."
2203,high-prob-with-keyword,Trying to add Gold Digger Tifanny  Charlotte and Gold Digger Tifanny  Charlotte Second Semester and getting this error Looks like its due to the  404 Not Found Unexpected query string parameters Charlotte Traceback most recent call last File usrlocalmylarcherrypy_cprequestpy line 645 in respond responsebody  selfhandler File usrlocalmylarcherrypylibencodingpy line 188 in __call__ selfbody  selfoldhandler_args _kwargs File usrlocalmylarcherrypy_cpdispatchpy line 35 in __call__ raise sysexc_info1 HTTPError 404 Unexpected query string parameters Charlotte,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,0.95,The comment discusses a technical issue related to adding certain items and encountering an error. There is no indication of harmful or inappropriate content targeting women or any other group.
2151,high-prob-with-keyword,What does a blonde do when her computer freezesshe sticks it in the microwave P,Stereotyping,1,0,1,0,0,0,0,0,0,0,1,0,Stereotyping,0.95,"The comment perpetuates a stereotype by suggesting that blondes lack intelligence or common sense, which is a typical gender-based stereotype aimed at belittling women."
10617,high-prob-with-keyword,Im yet to meet female Scala programmer but Im looking forward to it ,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Stereotyping,0.85,"The comment implies that female Scala programmers are rare or unusual, which reinforces stereotypical views about gender roles in programming."
2355,high-prob-with-keyword,Oh shes a gold digger way over town That digs on me,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Stereotyping,0.85,"The comment perpetuates a stereotype by labeling the woman as a 'gold digger,' which implies that she is primarily interested in financial gain rather than genuine relationships. This reinforces negative gender stereotypes about women."
2395,high-prob-with-keyword,mention Karen and Georgia,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,1,"The comment simply mentions two names, 'Karen and Georgia,' without any context or additional information that could be classified under the given categories."
10820,high-prob-with-keyword,ok soccer mom gosh,Stereotyping,1,0,1,0,0,0,0,1,0,0,0,0,Neutral,0.95,"The term 'soccer mom' is a colloquial phrase referring to a mother who spends a significant amount of time transporting her children to sports activities. While it may carry certain stereotypes, the comment itself does not appear to be derogatory, threatening, or otherwise harmful."
2139,high-prob-with-keyword,When women go for pushups they cant do the animation like men,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Stereotyping,0.95,"The comment establishes typical gender roles by suggesting that women cannot perform pushups as well as men, which reinforces stereotypes about physical abilities based on gender."
9290,high-prob-with-keyword,projects sorry for being a diva ,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0,Neutral,0.95,"The comment does not contain any harmful or inappropriate content. It simply includes an apology for potentially being perceived as demanding or difficult ('diva'), which does not fall under any of the defined categories."
2663,high-prob-with-keyword,Create 00000102bigjiminboymd shove a fat moby up your ass you cunts,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Anti-LGBTQ+,0.95,"The comment includes the term 'cunts', which is often used as a derogatory slang term targeting women or LGBTQ+ individuals. Additionally, the phrase 'shove a fat moby up your ass' carries homophobic undertones, further indicating hateful language."
6263,high-prob-with-keyword,Conflict me now bitch I fucking dare you I wanted to name the commit that but then realized how amazing it would look if it didn t work and I had to revert it P,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Threats of violence,0.95,"The comment includes explicit language ('I fucking dare you') and addresses the recipient with a derogatory term ('bitch'), which conveys an intent to provoke or threaten physical confrontation."
6262,high-prob-with-keyword,What the fuck did you just fucking say about me you little cunt Ill have you know I graduated top of my class in the Navy Seals and Ive been involved in numerous secret raids on AlQuaeda and I have over 300 confirmed kills I am trained in gorilla,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Threats of Violence,0.95,"The comment includes explicit language and a direct threat ('I'll have you know I graduated top of my class in the Navy Seals, and I've been involved in numerous secret raids on Al-Quaeda, and I have over 300 confirmed kills'), which indicates an intent to physically assert power."
2619,high-prob-with-keyword,e deez nuts holy shit you stupid ass whore fucking bithc of a cunt you2026 u2026u actual stupid slut i want to murder you and your whole entire family,Threats of violence,1,0,0,0,0,1,0,0,1,1,0,0,Threats of Violence,0.95,"The comment contains explicit threats of violence ('I want to murder you and your whole entire family') directed at the recipient, which clearly falls under the category of expressing intent to physically assert power over women through threats."
7662,high-prob-with-keyword,What the fuck did you just fucking say about me you little bitch Ill have you know I graduated top of my class in the Navy Seals and Ive been involved in numerous secret raids on AlQuaeda and I have over 300 confirmed kills I am trained in gorilla,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Threats of Violence,0.95,"The comment includes explicit language ('you little bitch') and a detailed description of violent capabilities ('I have over 300 confirmed kills'), which clearly expresses an intent to physically assert power over the recipient."
2699,high-prob-with-keyword,Bitch you better fucking pull my shit in or Ill kick your god damn ass Uploading to share my threading implementation and allow for some insigiht into the code,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Threats of violence,0.95,"The comment includes a direct threat of physical violence ('I'll kick your god damn ass!'), which clearly expresses intent to physically assert power over the recipient, likely a woman given the use of the term 'bitch'."
2481,high-prob-with-keyword,I will find you and put you in prison Then will fuck your mother you son of bitch,Threats of violence,1,0,0,0,0,1,0,1,0,0,0,0,Maternal insults,0.95,"The comment includes a derogatory remark targeting the individual's mother ('Then will fuck your mother'), which falls under the category of maternal insults."
8988,high-prob-with-keyword,BITCH I WILL KILL YOU,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Threats of violence,0.99,"The comment explicitly expresses an intent to physically harm someone, specifically targeting a woman with the term 'BITCH', which aligns with the category of threats of violence."
2409,high-prob-with-keyword,Made some changes to stupid ass decisions Bitch you need yo ass whipu2026 u2026ped by black momma and a latino drugie dad ,Threats of violence,1,0,1,0,0,1,0,0,0,1,0,0,Maternal insults,0.85,"The comment includes derogatory language ('Bitch') and references to a 'black momma', which fits the category of maternal insults involving jokes or derogatory remarks related to a person's female relatives."
10368,high-prob-with-keyword,respond_toazAZbostonsbeertimeazAZ would make it rape it little fewer ants,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0,Neutral,0.95,The comment appears to be a technical or programming-related statement involving regular expressions and does not contain any harmful or inappropriate content targeting women or other groups.
7083,high-prob-with-keyword,What the fuck did you just fucking say about me you little cunt Fucking whore Ill have you know I graduated top of my class in the Navy Seals and Ive been involved in numerous secret raids on AlQuaeda and I have over 300 confirmed kills I am trained in gorilla,Threats of violence,1,0,0,0,0,1,0,0,0,1,0,0,Threats of Violence,0.95,"The comment includes explicit threats ('I'll have you know I graduated top of my class in the Navy Seals, and I've been involved in numerous secret raids on Al-Quaeda, and I have over 300 confirmed kills') and aggressive language directed at the recipient, indicating an intent to assert dominance or harm."
6547,high-prob-with-keyword,suggestion Therefore a struct requirement make if compatible for my wife and avoid that sucks I kill you Shutters not opening in the morning dont create fun  ,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0,Threats of violence,0.95,"The comment includes a direct threat ('I kill you!') which expresses intent to physically assert power over someone, likely a woman given the context."
8728,high-prob-with-keyword,That will rape mobileposters savagely in the ass just for clicking expand,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0,Threats of Violence,0.95,"The comment explicitly mentions violent acts ('rape ... savagely') directed at individuals ('mobileposters'), which constitutes a threat of physical harm."
8495,high-prob-with-keyword,suggestion responseantiidiot How you can sleep at night after trying to slap a girl like me 0 slapped 1 ,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0,Threats of Violence,0.85,"The comment implies a threat of physical harm by referencing slapping a girl, which aligns with the category of expressing intent to physically assert power over women."
2727,high-prob-with-keyword,Added a shitload of unnecessary and dumb files accept my request or I rape your wife and sell her milk with some nudes,Threats of violence,1,0,0,0,0,1,0,1,1,1,0,0,Maternal Insults,0.95,"The comment includes a threat involving the speaker raping the recipient's wife and selling her milk along with nudes, which constitutes a maternal insult by targeting a person's female relative in a derogatory and threatening manner."
